id,text,filename
char_u6797_character,林,audio/characters/char_u6797_v1.mp3
char_u6797_meaning,“林”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6797_v1.mp3
char_u6797_word1,林人,audio/words/char_u6797_1_v1.mp3
char_u6797_word2,林家,audio/words/char_u6797_2_v1.mp3
char_u6797_sentence,我在故事里看见“林”。,audio/sentences/char_u6797_v1.mp3
char_u539f_character,原,audio/characters/char_u539f_v1.mp3
char_u539f_meaning,“原”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u539f_v1.mp3
char_u539f_word1,原人,audio/words/char_u539f_1_v1.mp3
char_u539f_word2,原家,audio/words/char_u539f_2_v1.mp3
char_u539f_sentence,我在故事里看见“原”。,audio/sentences/char_u539f_v1.mp3
char_u516c_character,公,audio/characters/char_u516c_v1.mp3
char_u516c_meaning,“公”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u516c_v1.mp3
char_u516c_word1,公人,audio/words/char_u516c_1_v1.mp3
char_u516c_word2,公家,audio/words/char_u516c_2_v1.mp3
char_u516c_sentence,我在故事里看见“公”。,audio/sentences/char_u516c_v1.mp3
char_u56ed_character,园,audio/characters/char_u56ed_v1.mp3
char_u56ed_meaning,“园”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u56ed_v1.mp3
char_u56ed_word1,园人,audio/words/char_u56ed_1_v1.mp3
char_u56ed_word2,园家,audio/words/char_u56ed_2_v1.mp3
char_u56ed_sentence,我在故事里看见“园”。,audio/sentences/char_u56ed_v1.mp3
char_u9662_character,院,audio/characters/char_u9662_v1.mp3
char_u9662_meaning,“院”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9662_v1.mp3
char_u9662_word1,院人,audio/words/char_u9662_1_v1.mp3
char_u9662_word2,院家,audio/words/char_u9662_2_v1.mp3
char_u9662_sentence,我在故事里看见“院”。,audio/sentences/char_u9662_v1.mp3
char_u5546_character,商,audio/characters/char_u5546_v1.mp3
char_u5546_meaning,“商”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5546_v1.mp3
char_u5546_word1,商人,audio/words/char_u5546_1_v1.mp3
char_u5546_word2,商家,audio/words/char_u5546_2_v1.mp3
char_u5546_sentence,我在故事里看见“商”。,audio/sentences/char_u5546_v1.mp3
char_u5e97_character,店,audio/characters/char_u5e97_v1.mp3
char_u5e97_meaning,“店”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5e97_v1.mp3
char_u5e97_word1,店人,audio/words/char_u5e97_1_v1.mp3
char_u5e97_word2,店家,audio/words/char_u5e97_2_v1.mp3
char_u5e97_sentence,我在故事里看见“店”。,audio/sentences/char_u5e97_v1.mp3
char_u53a8_character,厨,audio/characters/char_u53a8_v1.mp3
char_u53a8_meaning,“厨”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u53a8_v1.mp3
char_u53a8_word1,厨人,audio/words/char_u53a8_1_v1.mp3
char_u53a8_word2,厨家,audio/words/char_u53a8_2_v1.mp3
char_u53a8_sentence,我在故事里看见“厨”。,audio/sentences/char_u53a8_v1.mp3
char_u5395_character,厕,audio/characters/char_u5395_v1.mp3
char_u5395_meaning,“厕”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5395_v1.mp3
char_u5395_word1,厕人,audio/words/char_u5395_1_v1.mp3
char_u5395_word2,厕家,audio/words/char_u5395_2_v1.mp3
char_u5395_sentence,我在故事里看见“厕”。,audio/sentences/char_u5395_v1.mp3
char_u6240_character,所,audio/characters/char_u6240_v1.mp3
char_u6240_meaning,“所”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6240_v1.mp3
char_u6240_word1,所人,audio/words/char_u6240_1_v1.mp3
char_u6240_word2,所家,audio/words/char_u6240_2_v1.mp3
char_u6240_sentence,我在故事里看见“所”。,audio/sentences/char_u6240_v1.mp3
char_u95f4_character,间,audio/characters/char_u95f4_v1.mp3
char_u95f4_meaning,“间”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u95f4_v1.mp3
char_u95f4_word1,间人,audio/words/char_u95f4_1_v1.mp3
char_u95f4_word2,间家,audio/words/char_u95f4_2_v1.mp3
char_u95f4_sentence,我在故事里看见“间”。,audio/sentences/char_u95f4_v1.mp3
char_u57ce_character,城,audio/characters/char_u57ce_v1.mp3
char_u57ce_meaning,“城”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u57ce_v1.mp3
char_u57ce_word1,城人,audio/words/char_u57ce_1_v1.mp3
char_u57ce_word2,城家,audio/words/char_u57ce_2_v1.mp3
char_u57ce_sentence,我在故事里看见“城”。,audio/sentences/char_u57ce_v1.mp3
char_u5e02_character,市,audio/characters/char_u5e02_v1.mp3
char_u5e02_meaning,“市”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5e02_v1.mp3
char_u5e02_word1,市人,audio/words/char_u5e02_1_v1.mp3
char_u5e02_word2,市家,audio/words/char_u5e02_2_v1.mp3
char_u5e02_sentence,我在故事里看见“市”。,audio/sentences/char_u5e02_v1.mp3
char_u4e61_character,乡,audio/characters/char_u4e61_v1.mp3
char_u4e61_meaning,“乡”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u4e61_v1.mp3
char_u4e61_word1,乡人,audio/words/char_u4e61_1_v1.mp3
char_u4e61_word2,乡家,audio/words/char_u4e61_2_v1.mp3
char_u4e61_sentence,我在故事里看见“乡”。,audio/sentences/char_u4e61_v1.mp3
char_u6751_character,村,audio/characters/char_u6751_v1.mp3
char_u6751_meaning,“村”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6751_v1.mp3
char_u6751_word1,村人,audio/words/char_u6751_1_v1.mp3
char_u6751_word2,村家,audio/words/char_u6751_2_v1.mp3
char_u6751_sentence,我在故事里看见“村”。,audio/sentences/char_u6751_v1.mp3
char_u56fd_character,国,audio/characters/char_u56fd_v1.mp3
char_u56fd_meaning,“国”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u56fd_v1.mp3
char_u56fd_word1,国人,audio/words/char_u56fd_1_v1.mp3
char_u56fd_word2,国家,audio/words/char_u56fd_2_v1.mp3
char_u56fd_sentence,我在故事里看见“国”。,audio/sentences/char_u56fd_v1.mp3
char_u4e16_character,世,audio/characters/char_u4e16_v1.mp3
char_u4e16_meaning,“世”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u4e16_v1.mp3
char_u4e16_word1,世人,audio/words/char_u4e16_1_v1.mp3
char_u4e16_word2,世家,audio/words/char_u4e16_2_v1.mp3
char_u4e16_sentence,我在故事里看见“世”。,audio/sentences/char_u4e16_v1.mp3
char_u754c_character,界,audio/characters/char_u754c_v1.mp3
char_u754c_meaning,“界”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u754c_v1.mp3
char_u754c_word1,界人,audio/words/char_u754c_1_v1.mp3
char_u754c_word2,界家,audio/words/char_u754c_2_v1.mp3
char_u754c_sentence,我在故事里看见“界”。,audio/sentences/char_u754c_v1.mp3
char_u6cb3_character,河,audio/characters/char_u6cb3_v1.mp3
char_u6cb3_meaning,“河”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6cb3_v1.mp3
char_u6cb3_word1,河人,audio/words/char_u6cb3_1_v1.mp3
char_u6cb3_word2,河家,audio/words/char_u6cb3_2_v1.mp3
char_u6cb3_sentence,我在故事里看见“河”。,audio/sentences/char_u6cb3_v1.mp3
char_u6d77_character,海,audio/characters/char_u6d77_v1.mp3
char_u6d77_meaning,“海”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6d77_v1.mp3
char_u6d77_word1,海人,audio/words/char_u6d77_1_v1.mp3
char_u6d77_word2,海家,audio/words/char_u6d77_2_v1.mp3
char_u6d77_sentence,我在故事里看见“海”。,audio/sentences/char_u6d77_v1.mp3
char_u6e56_character,湖,audio/characters/char_u6e56_v1.mp3
char_u6e56_meaning,“湖”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6e56_v1.mp3
char_u6e56_word1,湖人,audio/words/char_u6e56_1_v1.mp3
char_u6e56_word2,湖家,audio/words/char_u6e56_2_v1.mp3
char_u6e56_sentence,我在故事里看见“湖”。,audio/sentences/char_u6e56_v1.mp3
char_u6c5f_character,江,audio/characters/char_u6c5f_v1.mp3
char_u6c5f_meaning,“江”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6c5f_v1.mp3
char_u6c5f_word1,江人,audio/words/char_u6c5f_1_v1.mp3
char_u6c5f_word2,江家,audio/words/char_u6c5f_2_v1.mp3
char_u6c5f_sentence,我在故事里看见“江”。,audio/sentences/char_u6c5f_v1.mp3
char_u5c9b_character,岛,audio/characters/char_u5c9b_v1.mp3
char_u5c9b_meaning,“岛”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5c9b_v1.mp3
char_u5c9b_word1,岛人,audio/words/char_u5c9b_1_v1.mp3
char_u5c9b_word2,岛家,audio/words/char_u5c9b_2_v1.mp3
char_u5c9b_sentence,我在故事里看见“岛”。,audio/sentences/char_u5c9b_v1.mp3
char_u9986_character,馆,audio/characters/char_u9986_v1.mp3
char_u9986_meaning,“馆”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9986_v1.mp3
char_u9986_word1,馆人,audio/words/char_u9986_1_v1.mp3
char_u9986_word2,馆家,audio/words/char_u9986_2_v1.mp3
char_u9986_sentence,我在故事里看见“馆”。,audio/sentences/char_u9986_v1.mp3
char_u697c_character,楼,audio/characters/char_u697c_v1.mp3
char_u697c_meaning,“楼”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u697c_v1.mp3
char_u697c_word1,楼人,audio/words/char_u697c_1_v1.mp3
char_u697c_word2,楼家,audio/words/char_u697c_2_v1.mp3
char_u697c_sentence,我在故事里看见“楼”。,audio/sentences/char_u697c_v1.mp3
char_u53f0_character,台,audio/characters/char_u53f0_v1.mp3
char_u53f0_meaning,“台”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u53f0_v1.mp3
char_u53f0_word1,台人,audio/words/char_u53f0_1_v1.mp3
char_u53f0_word2,台家,audio/words/char_u53f0_2_v1.mp3
char_u53f0_sentence,我在故事里看见“台”。,audio/sentences/char_u53f0_v1.mp3
char_u9876_character,顶,audio/characters/char_u9876_v1.mp3
char_u9876_meaning,“顶”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9876_v1.mp3
char_u9876_word1,顶人,audio/words/char_u9876_1_v1.mp3
char_u9876_word2,顶家,audio/words/char_u9876_2_v1.mp3
char_u9876_sentence,我在故事里看见“顶”。,audio/sentences/char_u9876_v1.mp3
char_u89d2_character,角,audio/characters/char_u89d2_v1.mp3
char_u89d2_meaning,“角”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u89d2_v1.mp3
char_u89d2_word1,角人,audio/words/char_u89d2_1_v1.mp3
char_u89d2_word2,角家,audio/words/char_u89d2_2_v1.mp3
char_u89d2_sentence,我在故事里看见“角”。,audio/sentences/char_u89d2_v1.mp3
char_u7ebf_character,线,audio/characters/char_u7ebf_v1.mp3
char_u7ebf_meaning,“线”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7ebf_v1.mp3
char_u7ebf_word1,线人,audio/words/char_u7ebf_1_v1.mp3
char_u7ebf_word2,线家,audio/words/char_u7ebf_2_v1.mp3
char_u7ebf_sentence,我在故事里看见“线”。,audio/sentences/char_u7ebf_v1.mp3
char_u9762_character,面,audio/characters/char_u9762_v1.mp3
char_u9762_meaning,“面”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9762_v1.mp3
char_u9762_word1,面人,audio/words/char_u9762_1_v1.mp3
char_u9762_word2,面家,audio/words/char_u9762_2_v1.mp3
char_u9762_sentence,我在故事里看见“面”。,audio/sentences/char_u9762_v1.mp3
char_u8c46_character,豆,audio/characters/char_u8c46_v1.mp3
char_u8c46_meaning,“豆”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8c46_v1.mp3
char_u8c46_word1,豆人,audio/words/char_u8c46_1_v1.mp3
char_u8c46_word2,豆家,audio/words/char_u8c46_2_v1.mp3
char_u8c46_sentence,我在故事里看见“豆”。,audio/sentences/char_u8c46_v1.mp3
char_u74dc_character,瓜,audio/characters/char_u74dc_v1.mp3
char_u74dc_meaning,“瓜”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u74dc_v1.mp3
char_u74dc_word1,瓜人,audio/words/char_u74dc_1_v1.mp3
char_u74dc_word2,瓜家,audio/words/char_u74dc_2_v1.mp3
char_u74dc_sentence,我在故事里看见“瓜”。,audio/sentences/char_u74dc_v1.mp3
char_u76d0_character,盐,audio/characters/char_u76d0_v1.mp3
char_u76d0_meaning,“盐”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u76d0_v1.mp3
char_u76d0_word1,盐人,audio/words/char_u76d0_1_v1.mp3
char_u76d0_word2,盐家,audio/words/char_u76d0_2_v1.mp3
char_u76d0_sentence,我在故事里看见“盐”。,audio/sentences/char_u76d0_v1.mp3
char_u7cd6_character,糖,audio/characters/char_u7cd6_v1.mp3
char_u7cd6_meaning,“糖”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7cd6_v1.mp3
